duration_s,power_w
1372,191.41034985422743
1373,191.367079388201
1374,191.32241630276567
1375,191.2749090909091
1376,191.22674418604652
1377,191.17864923747277
1378,191.13062409288824
1379,191.08194343727342
1380,191.03405797101453
1381,190.98551774076756
1382,190.93560057887117
1383,190.883586406363
1384,190.83309248554914
1385,190.78989169675097
1386,190.74963924963927
1387,190.70583994232155
1388,190.65922190201732
1389,190.61195104391646
1390,190.56330935251796
1391,190.51258087706682
1392,190.46479885057474
1393,190.42067480258433
1394,190.38163558106172
1395,190.34838709677413
1396,190.30014326647563
1397,190.23478883321403
1398,190.16738197424894
1399,190.10293066476052
1400,190.05857142857147
1401,190.02426837972877
1402,189.99358059914408
1403,189.9593727726301
1404,189.9216524216524
1405,189.8818505338078
1406,189.83854907539117
1407,189.79317697228146
1408,189.75071022727272
1409,189.7203690560681
1410,189.69432624113477
1411,189.66548547129693
1412,189.62535410764866
1413,189.5845718329795
1414,189.54738330975957
1415,189.51236749116606
1416,189.47810734463275
1417,189.4453069865914
1418,189.41184767277855
1419,189.37984496124034
1420,189.3478873239437
1421,189.31245601688948
1422,189.27215189873417
1423,189.22909346451158
1424,189.2001404494382
1425,189.18035087719298
1426,189.15497896213188
1427,189.12683952347578
1428,189.0903361344538
1429,189.04828551434568
1430,189.0048951048951
1431,188.96086652690425
1432,188.91759776536313
1433,188.87578506629444
1434,188.8333333333334
1435,188.78745644599297
1436,188.73885793871872
1437,188.69380654140573
1438,188.65577190542416
1439,188.6184850590688
1440,188.575
1441,188.52810548230394
1442,188.48890429958394
1443,188.4615384615384
1444,188.4321329639889
1445,188.38615916955018
1446,188.33679114799435
1447,188.28680027643404
1448,188.23825966850828
1449,188.19323671497588
1450,188.16827586206892
1451,188.16264645072368
1452,188.15151515151513
1453,188.12456985547146
1454,188.09422283356258
1455,188.05223367697582
1456,188.04395604395603
1457,188.01715854495535
1458,187.95404663923182
1459,187.86360520904736
1460,187.7616438356165
1461,187.65229295003417
1462,187.5410396716826
1463,187.43198906356804
1464,187.3312841530054
1465,187.24368600682593
1466,187.15961800818562
1467,187.06612133605995
1468,186.96594005449595
1469,186.86385296119815
1470,186.76666666666668
1471,186.6764106050305
1472,186.59850543478257
1473,186.52749490835032
1474,186.44233378561736
1475,186.34372881355932
1476,186.2445799457994
1477,186.14895057549086
1478,186.05953991880918
1479,185.97701149425288
1480,185.89932432432434
1481,185.8224172856179
1482,185.74156545209178
1483,185.65745111260958
1484,185.57345013477092
1485,185.49090909090918
1486,185.4118438761777
1487,185.3362474781439
1488,185.26478494623655
1489,185.19140362659502
1490,185.11140939597314
1491,185.02883970489606
1492,184.95174262734582
1493,184.881446751507
1494,184.80522088353413
1495,184.71705685618724
1496,184.63101604278071
1497,184.55310621242486
1498,184.47730307076105
1499,184.4022681787859
1500,184.3246666666667
1501,184.24383744170555
1502,184.16178428761657
1503,184.08050565535595
1504,184.001329787234
1505,183.92292358803988
1506,183.84462151394428
1507,183.76443264764427
1508,183.67904509283824
1509,183.59178263750832
1510,183.50596026490066
1511,183.42422236929187
1512,183.3465608465608
1513,183.26900198281555
1514,183.1842800528401
1515,183.09306930693066
1516,183.00197889182056
1517,182.914963744232
1518,182.83333333333337
1519,182.7511520737326
1520,182.66250000000002
1521,182.5700197238659
1522,182.47897503285154
1523,182.39067629678266
1524,182.30380577427815
1525,182.2157377049181
1526,182.12581913499346
1527,182.03536345776035
1528,181.9456806282723
1529,181.85480706344023
1530,181.76143790849662
1531,181.66688438928804
1532,181.57310704960838
1533,181.48010437051533
1534,181.38787483702743
1535,181.29706840390887
1536,181.208984375
1537,181.12296681847758
1538,181.0383615084525
1539,180.95451591942825
1540,180.87272727272727
1541,180.79428942245292
1542,180.7178988326847
1543,180.64095917044713
1544,180.56411917098444
1545,180.49126213592237
1546,180.42432082794312
1547,180.36457659987065
1548,180.30813953488365
1549,180.24919302776
1550,180.19096774193545
1551,180.13281753707295
1552,180.07603092783506
1553,180.0160978750805
1554,179.95045045045046
1555,179.88295819935695
1556,179.81426735218506
1557,179.74502247912653
1558,179.67522464698325
1559,179.60487491982036
1560,179.53205128205138
1561,179.4561178731582
1562,179.37964148527527
1563,179.30454254638516
1564,179.2308184143222
1565,179.15782747603834
1566,179.08492975734356
1567,179.01212507977027
1568,178.93941326530611
1569,178.86615678776292
1570,178.79299363057333
1571,178.71928707829406
1572,178.64440203562344
1573,178.56897647806744
1574,178.49301143583224
1575,178.41841269841265
1576,178.34644670050758
1577,178.27837666455292
1578,178.21292775665395
1579,178.1462951234959
1580,178.07721518987344
1581,178.00506008855143
1582,177.93109987357772
1583,177.85786481364502
1584,177.78472222222217
1585,177.71167192429024
1586,177.63871374527113
1587,177.5664776307499
1588,177.4987405541561
1589,177.44178728760227
1590,177.39937106918245
1591,177.35952231301064
1592,177.31407035175877
1593,177.26867545511612
1594,177.22271016311169
1595,177.16990595611296
1596,177.10902255639098
1597,177.04070131496556
1598,176.96996245306624
1599,176.901813633521
1600,176.83499999999998
1601,176.76889444097438
1602,176.70287141073658
1603,176.63630692451653
1604,176.56857855361588
1605,176.49844236760129
1606,176.42528019925285
1607,176.35158680771616
1608,176.27798507462688
1609,176.2050963331262
1610,176.1329192546584
1611,176.06331471135948
1612,175.9962779156327
1613,175.92870427774346
1614,175.859355638166
1615,175.7894736842106
1616,175.72029702970298
1617,175.6518243661101
1618,175.58405438813352
1619,175.51636812847437
1620,175.44876543209878
1621,175.38186304750147
1622,175.3168927250308
1623,175.25200246457177
1624,175.18657635467991
1625,175.12061538461538
1626,175.0541205412054
1627,174.98709280885063
1628,174.91953316953317
1629,174.8526703499078
1630,174.78650306748452
1631,174.71673819742486
1632,174.64338235294116
1633,174.56889161053277
1634,174.49510403916767
1635,174.42140672782884
1636,174.3484107579462
1637,174.2755039706781
1638,174.20207570207563
1639,174.1287370347773
1640,174.055487804878
1641,173.9823278488726
1642,173.91047503045053
1643,173.83931832014605
1644,173.76642335766425
1645,173.69118541033438
1646,173.61543134872423
1647,173.54037644201586
1648,173.4666262135922
1649,173.3953911461491
1650,173.32787878787877
1651,173.26165960024227
1652,173.19430992736076
1653,173.1252268602541
1654,173.0550181378476
1655,172.98429003021147
1656,172.91304347826085
1657,172.84067592033813
1658,172.76839565741858
1659,172.69680530440024
1660,172.62590361445783
1661,172.55508729680915
1662,172.4837545126354
1663,172.41190619362598
1664,172.3395432692308
1665,172.26906906906908
1666,172.20228091236496
1667,172.1367726454709
1668,172.06954436450837
1669,171.99999999999997
1670,171.93173652694605
1671,171.8653500897666
1672,171.79964114832535
1673,171.73341303048417
1674,171.67025089605735
1675,171.6089552238806
1676,171.54355608591888
1677,171.4728682170542
1678,171.40226460071517
1679,171.33353186420487
1680,171.26428571428573
1681,171.1939321832243
1682,171.12306777645657
1683,171.05228758169935
1684,170.98159144893117
1685,170.9109792284866
1686,170.8404507710557
1687,170.76941315945461
1688,170.69549763033172
1689,170.61634103019534
1690,170.5355029585799
1691,170.455351862803
1692,170.37884160756494
1693,170.30478440637916
1694,170.23140495867762
1695,170.15575221238936
1696,170.07429245283024
1697,169.9846788450206
1698,169.8875147232038
1699,169.78752207180696
1700,169.68764705882353
1701,169.58788947677837
1702,169.48824911868388
1703,169.38872577803875
1704,169.2893192488263
1705,169.19002932551322
1706,169.090855803048
1707,168.99179847686003
1708,168.89285714285722
1709,168.79403159742543
1710,168.6953216374269
1711,168.5967270601987
1712,168.49824766355138
1713,168.39988324576768
1714,168.30163360560095
1715,168.20349854227405
1716,168.10547785547786
1717,168.00757134536988
1718,167.90977881257274
1719,167.81210005817337
1720,167.71453488372094
1721,167.61708309122602
1722,167.51974448315914
1723,167.42251886244918
1724,167.32540603248256
1725,167.2284057971015
1726,167.1315179606026
1727,167.03474232773596
1728,166.9380787037037
1729,166.84152689415848
1730,166.74508670520234
1731,166.64875794338533
1732,166.5525404157044
1733,166.45643392960184
1734,166.36043829296426
1735,166.264553314121
1736,166.16877880184327
1737,166.07311456534254
1738,165.9775604142693
1739,165.88211615871194
1740,165.78678160919543
1741,165.69155657668006
1742,165.5964408725603
1743,165.5014343086632
1744,165.4065366972477
1745,165.31174785100288
1746,165.2170675830469
1747,165.12249570692614
1748,165.0280320366133
1749,164.93367638650662
1750,164.83942857142864
1751,164.76356367789836
1752,164.6992009132419
1753,164.63491158014833
1754,164.57069555302164
1755,164.50655270655264
1756,164.44248291571765
1757,164.3779169038133
1758,164.31058020477803
1759,164.23820352472998
1760,164.16420454545454
1761,164.09085746734814
1762,164.0209988649262
1763,163.95348837209298
1764,163.88662131519274
1765,163.81756373937677
1766,163.74292185730465
1767,163.66044142614604
1768,163.5707013574662
1769,163.47823629169017
1770,163.3858757062147
1771,163.29361942405419
1772,163.20146726862302
1773,163.10941906373378
1774,163.01747463359644
1775,162.9256338028169
1776,162.8338963963964
1777,162.74226223972988
1778,162.65073115860523
1779,162.55930297920185
1780,162.46797752808988
1781,162.3767546322291
1782,162.28563411896747
1783,162.19461581604037
1784,162.10369955156955
1785,162.01288515406148
1786,161.92217245240764
1787,161.83156127588137
1788,161.74105145413873
1789,161.65064281721635
1790,161.56033519553077
1791,161.47012841987717
1792,161.38002232142856
1793,161.2900167317345
1794,161.2001114827202
1795,161.11030640668525
1796,161.02060133630286
1797,160.9309961046188
1798,160.84149054505005
1799,160.75208449138398
1800,160.66277777777776
1801,160.5735702387563
1802,160.48446170921198
1803,160.39545202440388
